ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_OMA_T,POPULATION,RATIO_OMA
2011,75,Nouvelle-Aquitaine,33,Gironde,08B,"Emballages, journaux-magazines",86747.42427,1463662,59.267388
2011,75,Nouvelle-Aquitaine,33,Gironde,08C,Verre,45084.79448,1463662,30.802736
2011,75,Nouvelle-Aquitaine,40,Landes,08A,Ordures ménagères résiduelles,151866.81976,387929,391.480966
2011,75,Nouvelle-Aquitaine,40,Landes,08B,"Emballages, journaux-magazines",16500.39548,387929,42.534575
2011,75,Nouvelle-Aquitaine,40,Landes,08C,Verre,14912.63678,387929,38.441665
2011,75,Nouvelle-Aquitaine,40,Landes,08D,Déchets de produits alimentaires,196.41,387929,0.506303
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,08A,Ordures ménagères résiduelles,90790.65175,330866,274.403086
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,08B,"Emballages, journaux-magazines",14275.80608,330866,43.14679
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,08C,Verre,9423.4187,330866,28.481073
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,08A,Ordures ménagères résiduelles,190092.65688,656608,289.507067
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,08B,"Emballages, journaux-magazines",26002.69175,656608,39.601545
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,08C,Verre,21363.76405,656608,32.536557
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,08A,Ordures ménagères résiduelles,75841.9,370939,204.459223
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,08B,"Emballages, journaux-magazines",19080.1,370939,51.437298
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,08C,Verre,13128.5,370939,35.392611
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,08D,Déchets de produits alimentaires,190,370939,0.512213
2011,75,Nouvelle-Aquitaine,86,Vienne,08A,Ordures ménagères résiduelles,98400.76,428447,229.668453
2011,75,Nouvelle-Aquitaine,86,Vienne,08B,"Emballages, journaux-magazines",21845.14866,428447,50.986816
2011,75,Nouvelle-Aquitaine,86,Vienne,08C,Verre,15059.47713,428447,35.148984
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,08A,Ordures ménagères résiduelles,90529.03806,376058,240.731584
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,08B,"Emballages, journaux-magazines",25177.62,376058,66.951427
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,08C,Verre,11003.18001,376058,29.259263
2011,76,Occitanie,09,Ariège,08B,"Emballages, journaux-magazines",7893.60686,152286,51.834094
2011,76,Occitanie,09,Ariège,08C,Verre,4741.31005,152286,31.134247
2013,76,Occitanie,09,Ariège,08A,Ordures ménagères résiduelles,45725.99632,152684,299.481257
2011,76,Occitanie,11,Aude,08A,Ordures ménagères résiduelles,122543.97047,359967,340.431124
2011,76,Occitanie,11,Aude,08B,"Emballages, journaux-magazines",16628.32866,359967,46.194036
2011,76,Occitanie,11,Aude,08C,Verre,10614.06724,359967,29.486223
2011,76,Occitanie,12,Aveyron,08A,Ordures ménagères résiduelles,65080.421,275813,235.958497
2011,76,Occitanie,12,Aveyron,08B,"Emballages, journaux-magazines",15076.51663,275813,54.662095
2011,76,Occitanie,12,Aveyron,08C,Verre,8111.76889,275813,29.410393
2011,76,Occitanie,30,Gard,08A,Ordures ménagères résiduelles,222137.07017,718357,309.229352
2011,76,Occitanie,30,Gard,08B,"Emballages, journaux-magazines",37601.17233,718357,52.343294
2011,76,Occitanie,30,Gard,08C,Verre,21139.75732,718357,29.427926
2011,76,Occitanie,31,Haute-Garonne,08A,Ordures ménagères résiduelles,352016.15542,1260226,279.327799
2011,76,Occitanie,31,Haute-Garonne,08B,"Emballages, journaux-magazines",61104.62038,1260226,48.487033
2011,76,Occitanie,31,Haute-Garonne,08C,Verre,35875.05114,1260226,28.467156
2011,76,Occitanie,32,Gers,08A,Ordures ménagères résiduelles,48682.27741,188893,257.724094
2011,76,Occitanie,32,Gers,08B,"Emballages, journaux-magazines",8836.12779,188893,46.778481
2011,76,Occitanie,32,Gers,08C,Verre,6658.80063,188893,35.251706
2011,76,Occitanie,34,Hérault,08A,Ordures ménagères résiduelles,348589.85816,1062036,328.227911
2011,76,Occitanie,34,Hérault,08B,"Emballages, journaux-magazines",53907.51737,1062036,50.758653
2011,76,Occitanie,34,Hérault,08C,Verre,29445.65167,1062036,27.725662
2011,76,Occitanie,34,Hérault,08D,Déchets de produits alimentaires,7207,1062036,6.786022
2011,76,Occitanie,46,Lot,08A,Ordures ménagères résiduelles,42013.36031,174754,240.414298
2011,76,Occitanie,46,Lot,08B,"Emballages, journaux-magazines",14587.78659,174754,83.476124
2011,76,Occitanie,46,Lot,08C,Verre,6586.7795,174754,37.691723
2011,76,Occitanie,48,Lozère,08A,Ordures ménagères résiduelles,21688.65,77156,281.101275
2011,76,Occitanie,48,Lozère,08B,"Emballages, journaux-magazines",3284.03787,77156,42.563609
2011,76,Occitanie,48,Lozère,08C,Verre,2356.88635,77156,30.547026
2011,76,Occitanie,65,Hautes-Pyrénées,08A,Ordures ménagères résiduelles,71777.12389,229228,313.125464
2011,76,Occitanie,65,Hautes-Pyrénées,08B,"Emballages, journaux-magazines",12494.4694,229228,54.506733
2011,76,Occitanie,65,Hautes-Pyrénées,08C,Verre,6888.10578,229228,30.049146
2011,76,Occitanie,66,Pyrénées-Orientales,08A,Ordures ménagères résiduelles,164274.18633,452530,363.012808
2011,76,Occitanie,66,Pyrénées-Orientales,08B,"Emballages, journaux-magazines",27074.47,452530,59.829116
2011,76,Occitanie,66,Pyrénées-Orientales,08C,Verre,13392.03093,452530,29.593686
2011,76,Occitanie,81,Tarn,08A,Ordures ménagères résiduelles,96771.9184,377675,256.23067
2011,76,Occitanie,81,Tarn,08B,"Emballages, journaux-magazines",20240.26359,377675,53.591748
2011,76,Occitanie,81,Tarn,08C,Verre,10433.65542,377675,27.626015
2011,76,Occitanie,82,Tarn-et-Garonne,08A,Ordures ménagères résiduelles,64433.69872,244545,263.484016
2011,76,Occitanie,82,Tarn-et-Garonne,08B,"Emballages, journaux-magazines",15493.43675,244545,63.356178
2011,76,Occitanie,82,Tarn-et-Garonne,08C,Verre,6609.18744,244545,27.026467
2011,93,PACA,04,Alpes-de-Haute-Provence,08A,Ordures ménagères résiduelles,61117.39423,160959,379.70784
2011,93,PACA,04,Alpes-de-Haute-Provence,08B,"Emballages, journaux-magazines",5362.83623,160959,33.318026
2011,93,PACA,04,Alpes-de-Haute-Provence,08C,Verre,4101.82247,160959,25.483647
2011,93,PACA,05,Hautes-Alpes,08A,Ordures ménagères résiduelles,49239.7974,138605,355.252677
2011,93,PACA,05,Hautes-Alpes,08B,"Emballages, journaux-magazines",7171.16548,138605,51.738144
2011,93,PACA,05,Hautes-Alpes,08C,Verre,5107.37951,138605,36.84845
2011,93,PACA,06,Alpes-Maritimes,08A,Ordures ménagères résiduelles,492445.17,1081244,455.443146
2011,93,PACA,06,Alpes-Maritimes,08B,"Emballages, journaux-magazines",45918.53,1081244,42.46824
2011,93,PACA,06,Alpes-Maritimes,08C,Verre,25390.07,1081244,23.482275
2011,93,PACA,13,Bouches-du-Rhône,08A,Ordures ménagères résiduelles,789427.15557,1975896,399.528697
2011,93,PACA,13,Bouches-du-Rhône,08B,"Emballages, journaux-magazines",54614.84162,1975896,27.640544
2011,93,PACA,13,Bouches-du-Rhône,08C,Verre,28105.7945,1975896,14.224328
2011,93,PACA,83,Var,08A,Ordures ménagères résiduelles,490318.10314,1012735,484.152422
2011,93,PACA,83,Var,08B,"Emballages, journaux-magazines",39550.65538,1012735,39.053311
2011,93,PACA,83,Var,08C,Verre,23870.92446,1012735,23.57075
2011,93,PACA,84,Vaucluse,08A,Ordures ménagères résiduelles,201187.42423,546630,368.050462
2011,93,PACA,84,Vaucluse,08B,"Emballages, journaux-magazines",18641.2471,546630,34.102129
2011,93,PACA,84,Vaucluse,08C,Verre,13055.58215,546630,23.883764
2011,52,Pays de la Loire,44,Loire-Atlantique,08A,Ordures ménagères résiduelles,298456.97041,1296364,230.226209
2011,52,Pays de la Loire,44,Loire-Atlantique,08B,"Emballages, journaux-magazines",68718.18063,1296364,53.008399
2011,52,Pays de la Loire,44,Loire-Atlantique,08C,Verre,48575.19662,1296364,37.470337
2011,52,Pays de la Loire,49,Maine-et-Loire,08A,Ordures ménagères résiduelles,143179.06268,790343,181.160664
2011,52,Pays de la Loire,49,Maine-et-Loire,08B,"Emballages, journaux-magazines",44005.943,790343,55.67955
2011,52,Pays de la Loire,49,Maine-et-Loire,08C,Verre,29418.24523,790343,37.222124
2011,52,Pays de la Loire,53,Mayenne,08A,Ordures ménagères résiduelles,64514.21631,307031,210.122809
2011,52,Pays de la Loire,53,Mayenne,08B,"Emballages, journaux-magazines",14326.58318,307031,46.661682
2011,52,Pays de la Loire,53,Mayenne,08C,Verre,10090.47838,307031,32.864689
2011,52,Pays de la Loire,72,Sarthe,08A,Ordures ménagères résiduelles,124999.95893,565718,220.958072
2011,52,Pays de la Loire,72,Sarthe,08B,"Emballages, journaux-magazines",28269.94997,565718,49.971805
2011,52,Pays de la Loire,72,Sarthe,08C,Verre,19572.37592,565718,34.597407
2011,52,Pays de la Loire,85,Vendée,08A,Ordures ménagères résiduelles,143705.92114,641657,223.960653
2011,52,Pays de la Loire,85,Vendée,08B,"Emballages, journaux-magazines",37623.37513,641657,58.634714
2011,52,Pays de la Loire,85,Vendée,08C,Verre,31463.89138,641657,49.035374
2013,84,Auvergne-Rhône-Alpes,01,Ain,08A,Ordures ménagères résiduelles,125932.37843,619497,203.281659
2013,84,Auvergne-Rhône-Alpes,01,Ain,08B,"Emballages, journaux-magazines",26599.22249,619497,42.936805
2013,84,Auvergne-Rhône-Alpes,01,Ain,08C,Verre,21927.3493,619497,35.395408
2013,84,Auvergne-Rhône-Alpes,03,Allier,08A,Ordures ménagères résiduelles,94243.7978,343431,274.418435
2013,84,Auvergne-Rhône-Alpes,03,Allier,08B,"Emballages, journaux-magazines",15261.85762,343431,44.43937
2013,84,Auvergne-Rhône-Alpes,03,Allier,08C,Verre,9672.39037,343431,28.163999
2013,84,Auvergne-Rhône-Alpes,03,Allier,08D,Déchets de produits alimentaires,8.4,343431,0.024459
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,08A,Ordures ménagères résiduelles,83497.07188,320379,260.619678
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,08B,"Emballages, journaux-magazines",12455.99789,320379,38.878946
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,08C,Verre,10976.74199,320379,34.261739
2013,84,Auvergne-Rhône-Alpes,15,Cantal,08A,Ordures ménagères résiduelles,39395.60737,147035,267.933535
2013,84,Auvergne-Rhône-Alpes,15,Cantal,08B,"Emballages, journaux-magazines",6201.86236,147035,42.179497
2013,84,Auvergne-Rhône-Alpes,15,Cantal,08C,Verre,4921.53942,147035,33.47189
2013,84,Auvergne-Rhône-Alpes,26,Drôme,08A,Ordures ménagères résiduelles,127278.75373,494712,257.278484
2013,84,Auvergne-Rhône-Alpes,26,Drôme,08B,"Emballages, journaux-magazines",19649.56191,494712,39.719194
2013,84,Auvergne-Rhône-Alpes,26,Drôme,08C,Verre,13894.14066,494712,28.085311
2013,84,Auvergne-Rhône-Alpes,38,Isère,08A,Ordures ménagères résiduelles,275259.46594,1235387,222.812338
2013,84,Auvergne-Rhône-Alpes,38,Isère,08B,"Emballages, journaux-magazines",60853.98961,1235387,49.259049
2013,84,Auvergne-Rhône-Alpes,38,Isère,08C,Verre,33527.95098,1235387,27.139633
2013,84,Auvergne-Rhône-Alpes,38,Isère,08D,Déchets de produits alimentaires,1852.38,1235387,1.499432
2013,84,Auvergne-Rhône-Alpes,42,Loire,08A,Ordures ménagères résiduelles,176042.49091,756715,232.640414
2013,84,Auvergne-Rhône-Alpes,42,Loire,08B,"Emballages, journaux-magazines",32571.64518,756715,43.043477
2013,84,Auvergne-Rhône-Alpes,42,Loire,08C,Verre,17804.22644,756715,23.528311
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08A,Ordures ménagères résiduelles,51833.97265,226203,229.148033
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08B,"Emballages, journaux-magazines",11037.51694,226203,48.794741
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08C,Verre,6999.55399,226203,30.943683
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08A,Ordures ménagères résiduelles,146400.01669,640999,228.393518
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08B,"Emballages, journaux-magazines",40058.61998,640999,62.494044
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08C,Verre,17577.74662,640999,27.422424
2013,84,Auvergne-Rhône-Alpes,69,Rhône,08A,Ordures ménagères résiduelles,401225.05026,1779845,225.426961
2013,84,Auvergne-Rhône-Alpes,69,Rhône,08B,"Emballages, journaux-magazines",81924.88897,1779845,46.029226
2013,84,Auvergne-Rhône-Alpes,69,Rhône,08C,Verre,40615.11304,1779845,22.819466
2013,84,Auvergne-Rhône-Alpes,73,Savoie,08A,Ordures ménagères résiduelles,130554.75168,423715,308.119258
2013,84,Auvergne-Rhône-Alpes,73,Savoie,08B,"Emballages, journaux-magazines",23490.26526,423715,55.438833
2013,84,Auvergne-Rhône-Alpes,73,Savoie,08C,Verre,20112.8065,423715,47.46777
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08A,Ordures ménagères résiduelles,231335.99718,769677,300.56244
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08B,"Emballages, journaux-magazines",32991.19026,769677,42.863682
2013,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08C,Verre,32363.1427,769677,42.047693
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08A,Ordures ménagères résiduelles,123566.3191,529761,233.24918
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08B,"Emballages, journaux-magazines",32500.60115,529761,61.349554
2013,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08C,Verre,19820.54382,529761,37.414124
2013,27,Bourgogne-Franche-Comté,25,Doubs,08A,Ordures ménagères résiduelles,105883.56395,533320,198.536645
2013,27,Bourgogne-Franche-Comté,25,Doubs,08B,"Emballages, journaux-magazines",29382.17575,533320,55.092956
2013,27,Bourgogne-Franche-Comté,25,Doubs,08C,Verre,20642.57818,533320,38.705801
2013,27,Bourgogne-Franche-Comté,39,Jura,08A,Ordures ménagères résiduelles,51156.13429,260502,196.375207
2013,27,Bourgogne-Franche-Comté,39,Jura,08B,"Emballages, journaux-magazines",16943.63139,260502,65.042231
2013,27,Bourgogne-Franche-Comté,39,Jura,08C,Verre,11234.04848,260502,43.124615
2013,27,Bourgogne-Franche-Comté,58,Nièvre,08A,Ordures ménagères résiduelles,43433.84894,215221,201.810459
2013,27,Bourgogne-Franche-Comté,58,Nièvre,08B,"Emballages, journaux-magazines",7800.59892,215221,36.244599
2013,27,Bourgogne-Franche-Comté,58,Nièvre,08C,Verre,8772.09568,215221,40.758549
2013,27,Bourgogne-Franche-Comté,58,Nièvre,08D,Déchets de produits alimentaires,3440.17132,215221,15.984366
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,08A,Ordures ménagères résiduelles,38244.30615,238956,160.047482
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,08B,"Emballages, journaux-magazines",13217.63272,238956,55.314085
2013,27,Bourgogne-Franche-Comté,70,Haute-Saône,08C,Verre,10010.63534,238956,41.893216
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08A,Ordures ménagères résiduelles,118035.02431,556222,212.208478
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08B,"Emballages, journaux-magazines",29611.73822,556222,53.237265
2013,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08C,Verre,19432.91492,556222,34.937336
2013,27,Bourgogne-Franche-Comté,89,Yonne,08A,Ordures ménagères résiduelles,83674.87821,341483,245.033803
2013,27,Bourgogne-Franche-Comté,89,Yonne,08B,"Emballages, journaux-magazines",16421.83158,341483,48.089748
2013,27,Bourgogne-Franche-Comté,89,Yonne,08C,Verre,12070.50708,341483,35.347314
2013,27,Bourgogne-Franche-Comté,89,Yonne,08D,Déchets de produits alimentaires,60.25,341483,0.176436
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08A,Ordures ménagères résiduelles,32798.60707,144318,227.266225
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08B,"Emballages, journaux-magazines",8912.27135,144318,61.754398
2013,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08C,Verre,4373.0183,144318,30.301267
2013,53,Bretagne,22,Cotes-d'Armor,08A,Ordures ménagères résiduelles,134439.4904,597085,225.159718
2013,53,Bretagne,22,Cotes-d'Armor,08B,"Emballages, journaux-magazines",33620.08416,597085,56.307031
2013,53,Bretagne,22,Cotes-d'Armor,08C,Verre,26221.18614,597085,43.915332
2013,53,Bretagne,22,Cotes-d'Armor,08D,Déchets de produits alimentaires,267,597085,0.447172
2013,53,Bretagne,29,Finistère,08A,Ordures ménagères résiduelles,223760.13721,903921,247.543908
2013,53,Bretagne,29,Finistère,08B,"Emballages, journaux-magazines",49663.53988,903921,54.942345
2013,53,Bretagne,29,Finistère,08C,Verre,37484.08933,903921,41.468324
2013,53,Bretagne,35,Ille-et-Vilaine,08A,Ordures ménagères résiduelles,201675.09319,1019923,197.735606
2013,53,Bretagne,35,Ille-et-Vilaine,08B,"Emballages, journaux-magazines",54518.45263,1019923,53.453498
2013,53,Bretagne,35,Ille-et-Vilaine,08C,Verre,38845.41469,1019923,38.086615
2013,53,Bretagne,35,Ille-et-Vilaine,08D,Déchets de produits alimentaires,1205,1019923,1.181461
2013,53,Bretagne,56,Morbihan,08A,Ordures ménagères résiduelles,156787.27529,737778,212.512809
2013,53,Bretagne,56,Morbihan,08B,"Emballages, journaux-magazines",39734.92317,737778,53.85756
2013,53,Bretagne,56,Morbihan,08C,Verre,36171.23829,737778,49.027266
2013,53,Bretagne,56,Morbihan,08D,Déchets de produits alimentaires,7758,737778,10.515358
2013,24,Centre-Val de Loire,18,Cher,08A,Ordures ménagères résiduelles,65386.99404,311650,209.809061
2013,24,Centre-Val de Loire,18,Cher,08B,"Emballages, journaux-magazines",14484.81919,311650,46.477841
2013,24,Centre-Val de Loire,18,Cher,08C,Verre,11313.97948,311650,36.303479
2013,24,Centre-Val de Loire,18,Cher,08D,Déchets de produits alimentaires,29.34268,311650,0.094152
2013,24,Centre-Val de Loire,28,Eure-et-Loir,08A,Ordures ménagères résiduelles,108357.68097,432967,250.267759
2013,24,Centre-Val de Loire,28,Eure-et-Loir,08B,"Emballages, journaux-magazines",17838.69485,432967,41.201049
2013,24,Centre-Val de Loire,28,Eure-et-Loir,08C,Verre,12761.30523,432967,29.474082
2013,24,Centre-Val de Loire,36,Indre,08A,Ordures ménagères résiduelles,57561.99867,228091,252.364182
2013,24,Centre-Val de Loire,36,Indre,08B,"Emballages, journaux-magazines",7797.56504,228091,34.186202
2013,24,Centre-Val de Loire,36,Indre,08C,Verre,8980.54809,228091,39.372654
2013,24,Centre-Val de Loire,37,Indre-et-Loire,08A,Ordures ménagères résiduelles,127148.84932,600252,211.825782
2013,24,Centre-Val de Loire,37,Indre-et-Loire,08B,"Emballages, journaux-magazines",33384.06663,600252,55.616752
2013,24,Centre-Val de Loire,37,Indre-et-Loire,08C,Verre,21802.96644,600252,36.323021
2013,24,Centre-Val de Loire,41,Loir-et-Cher,08A,Ordures ménagères résiduelles,76600.95582,332001,230.725075
2013,24,Centre-Val de Loire,41,Loir-et-Cher,08B,"Emballages, journaux-magazines",13799.62769,332001,41.565018
2013,24,Centre-Val de Loire,41,Loir-et-Cher,08C,Verre,11859.51436,332001,35.721321
2013,24,Centre-Val de Loire,45,Loiret,08A,Ordures ménagères résiduelles,151004.47002,665587,226.874127
2013,24,Centre-Val de Loire,45,Loiret,08B,"Emballages, journaux-magazines",26977.5397,665587,40.531951
2013,24,Centre-Val de Loire,45,Loiret,08C,Verre,18171.35875,665587,27.301252
2013,94,Corse,2A,Corse-du-Sud,08A,Ordures ménagères résiduelles,78061.55827,149234,523.081591
2013,94,Corse,2A,Corse-du-Sud,08B,"Emballages, journaux-magazines",3192.40456,149234,21.391938
2013,94,Corse,2A,Corse-du-Sud,08C,Verre,4246.8131,149234,28.457409
2013,94,Corse,2B,Haute-Corse,08A,Ordures ménagères résiduelles,78664.47218,170974,460.096109
2013,94,Corse,2B,Haute-Corse,08B,"Emballages, journaux-magazines",4085.16666,170974,23.893496
2013,94,Corse,2B,Haute-Corse,08C,Verre,3999.27424,170974,23.391125
2013,97,Dom-Com,971,Guadeloupe,08A,Ordures ménagères résiduelles,149726.4,402119,372.34351
2013,97,Dom-Com,971,Guadeloupe,08B,"Emballages, journaux-magazines",2646.4845,402119,6.581346
2013,97,Dom-Com,971,Guadeloupe,08C,Verre,2847.13918,402119,7.080339
2013,97,Dom-Com,972,Martinique,08A,Ordures ménagères résiduelles,127127.17,385551,329.728544
2013,97,Dom-Com,972,Martinique,08B,"Emballages, journaux-magazines",3618.95,385551,9.386436
2013,97,Dom-Com,972,Martinique,08C,Verre,2131.4,385551,5.528192
2013,97,Dom-Com,972,Martinique,08D,Déchets de produits alimentaires,1961,385551,5.086227
2013,97,Dom-Com,973,Guyane,08A,Ordures ménagères résiduelles,56067.84329,244118,229.67517
2013,97,Dom-Com,973,Guyane,08B,"Emballages, journaux-magazines",0,244118,0
2013,97,Dom-Com,973,Guyane,08C,Verre,1212.72307,244118,4.967774
2013,97,Dom-Com,974,Réunion,08A,Ordures ménagères résiduelles,230868.97,835103,276.455682
2013,97,Dom-Com,974,Réunion,08B,"Emballages, journaux-magazines",28415.13,835103,34.025898
2013,97,Dom-Com,974,Réunion,08C,Verre,9482,835103,11.354288
2013,44,Grand-Est,08,Ardennes,08A,Ordures ménagères résiduelles,70849.50775,280907,252.216953
2013,44,Grand-Est,08,Ardennes,08B,"Emballages, journaux-magazines",14955.39308,280907,53.239659
2013,44,Grand-Est,08,Ardennes,08C,Verre,9714.45793,280907,34.58247
2013,44,Grand-Est,10,Aube,08A,Ordures ménagères résiduelles,79932.0834,306581,260.720929
2013,44,Grand-Est,10,Aube,08B,"Emballages, journaux-magazines",12683.02714,306581,41.369253
2013,44,Grand-Est,10,Aube,08C,Verre,10991.84801,306581,35.852998
2013,44,Grand-Est,51,Marne,08A,Ordures ménagères résiduelles,141085.86637,569999,247.519498
2013,44,Grand-Est,51,Marne,08B,"Emballages, journaux-magazines",29112.88963,569999,51.075334
2013,44,Grand-Est,51,Marne,08C,Verre,22001.13498,569999,38.59855
2013,44,Grand-Est,51,Marne,08D,Déchets de produits alimentaires,447.94,569999,0.785861
2013,44,Grand-Est,52,Haute-Marne,08A,Ordures ménagères résiduelles,44721.80836,181521,246.372642
2013,44,Grand-Est,52,Haute-Marne,08B,"Emballages, journaux-magazines",8113.53385,181521,44.697494
2013,44,Grand-Est,52,Haute-Marne,08C,Verre,6778.20352,181521,37.341153
2013,44,Grand-Est,54,Meurthe-et-Moselle,08A,Ordures ménagères résiduelles,192676.14022,731004,263.577408
2013,44,Grand-Est,54,Meurthe-et-Moselle,08B,"Emballages, journaux-magazines",32674.61131,731004,44.698266
2013,44,Grand-Est,54,Meurthe-et-Moselle,08C,Verre,20003.52131,731004,27.364448
2013,44,Grand-Est,55,Meuse,08A,Ordures ménagères résiduelles,46357.10365,192094,241.325099
2013,44,Grand-Est,55,Meuse,08B,"Emballages, journaux-magazines",8426.83544,192094,43.86829
2013,44,Grand-Est,55,Meuse,08C,Verre,6521.44753,192094,33.949251
2013,44,Grand-Est,57,Moselle,08A,Ordures ménagères résiduelles,261883.76269,1046873,250.158101
2013,44,Grand-Est,57,Moselle,08B,"Emballages, journaux-magazines",61864.85377,1046873,59.094898
2013,44,Grand-Est,57,Moselle,08C,Verre,31962.03832,1046873,30.53096
2013,44,Grand-Est,57,Moselle,08D,Déchets de produits alimentaires,16522.73364,1046873,15.782939
2013,44,Grand-Est,67,Bas-Rhin,08A,Ordures ménagères résiduelles,235667.62368,1109460,212.416512
2013,44,Grand-Est,67,Bas-Rhin,08B,"Emballages, journaux-magazines",62318.76501,1109460,56.170357
2013,44,Grand-Est,67,Bas-Rhin,08C,Verre,37754.04225,1109460,34.029205
2013,44,Grand-Est,67,Bas-Rhin,08D,Déchets de produits alimentaires,1368.97636,1109460,1.233912
2013,44,Grand-Est,68,Haut-Rhin,08A,Ordures ménagères résiduelles,159735.14683,758723,210.531573
2013,44,Grand-Est,68,Haut-Rhin,08B,"Emballages, journaux-magazines",41386.4067,758723,54.547452
2013,44,Grand-Est,68,Haut-Rhin,08C,Verre,28369.58321,758723,37.391226
2013,44,Grand-Est,68,Haut-Rhin,08D,Déchets de produits alimentaires,7278.88,758723,9.593593
2013,44,Grand-Est,88,Vosges,08A,Ordures ménagères résiduelles,89693.6681,375226,239.039054
2013,44,Grand-Est,88,Vosges,08B,"Emballages, journaux-magazines",19833.57486,375226,52.857677
2013,44,Grand-Est,88,Vosges,08C,Verre,15023.61055,375226,40.038831
2013,32,Hauts-de-France,02,Aisne,08A,Ordures ménagères résiduelles,132392.63594,540067,245.141132
2013,32,Hauts-de-France,02,Aisne,08B,"Emballages, journaux-magazines",29017.69355,540067,53.729803
2013,32,Hauts-de-France,02,Aisne,08C,Verre,20068.16236,540067,37.158653
2013,32,Hauts-de-France,59,Nord,08A,Ordures ménagères résiduelles,650803.79574,2595536,250.739652
2013,32,Hauts-de-France,59,Nord,08B,"Emballages, journaux-magazines",209018.42386,2595536,80.529965
2013,32,Hauts-de-France,59,Nord,08C,Verre,52968.86149,2595536,20.407677
2013,32,Hauts-de-France,59,Nord,08D,Déchets de produits alimentaires,12334.98,2595536,4.752382
2013,32,Hauts-de-France,60,Oise,08A,Ordures ménagères résiduelles,212453.02,815400,260.550674
2013,32,Hauts-de-France,60,Oise,08B,"Emballages, journaux-magazines",41753.74,815400,51.20645
2013,32,Hauts-de-France,60,Oise,08C,Verre,22229.08,815400,27.261564
2013,32,Hauts-de-France,62,Pas-de-Calais,08A,Ordures ménagères résiduelles,417564.43148,1465205,284.987036
2013,32,Hauts-de-France,62,Pas-de-Calais,08B,"Emballages, journaux-magazines",90297.23451,1465205,61.627713
2013,32,Hauts-de-France,62,Pas-de-Calais,08C,Verre,63117.42138,1465205,43.077536
2013,32,Hauts-de-France,62,Pas-de-Calais,08D,Déchets de produits alimentaires,4969.12,1465205,3.391416
2013,32,Hauts-de-France,80,Somme,08A,Ordures ménagères résiduelles,158717.1106,571675,277.635213
2013,32,Hauts-de-France,80,Somme,08B,"Emballages, journaux-magazines",23483.38921,571675,41.078216
2013,32,Hauts-de-France,80,Somme,08C,Verre,21026.574,571675,36.780642
2013,32,Hauts-de-France,80,Somme,08D,Déchets de produits alimentaires,1161.55,571675,2.031836
2013,11,Ile-de-France,75,Paris,08A,Ordures ménagères résiduelles,803409,2229621,360.334334
2013,11,Ile-de-France,75,Paris,08B,"Emballages, journaux-magazines",77869.7,2229621,34.925083
2013,11,Ile-de-France,75,Paris,08C,Verre,66890,2229621,30.000614
2013,11,Ile-de-France,77,Seine-et-Marne,08A,Ordures ménagères résiduelles,395256.66196,1365200,289.522899
2013,11,Ile-de-France,77,Seine-et-Marne,08B,"Emballages, journaux-magazines",52357.93802,1365200,38.351844
2013,11,Ile-de-France,77,Seine-et-Marne,08C,Verre,29730.80296,1365200,21.777617
