ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DMA_T
2009,44,Grand-Est,67,Bas-Rhin,07E,Matériaux recyclables,125179.66989
2009,44,Grand-Est,67,Bas-Rhin,07F,Déchets verts et biodéchets,41207.30142
2009,44,Grand-Est,67,Bas-Rhin,07Z,Autres,78.57073
2009,44,Grand-Est,68,Haut-Rhin,07A,Ordures ménagères résiduelles,191958.0719
2009,44,Grand-Est,68,Haut-Rhin,07B,Déblais et gravats,42194.82726
2009,44,Grand-Est,68,Haut-Rhin,07C,Encombrants,37114.16396
2009,44,Grand-Est,68,Haut-Rhin,07D,Déchets dangereux (y.c. DEEE),4946.93721
2009,44,Grand-Est,68,Haut-Rhin,07E,Matériaux recyclables,91842.21206
2009,44,Grand-Est,68,Haut-Rhin,07F,Déchets verts et biodéchets,51652.83237
2009,44,Grand-Est,68,Haut-Rhin,07Z,Autres,69.90332
2009,44,Grand-Est,88,Vosges,07A,Ordures ménagères résiduelles,104381.95799
2009,44,Grand-Est,88,Vosges,07B,Déblais et gravats,13390.31727
2009,44,Grand-Est,88,Vosges,07C,Encombrants,17350.32414
2009,44,Grand-Est,88,Vosges,07D,Déchets dangereux (y.c. DEEE),2686.43787
2009,44,Grand-Est,88,Vosges,07E,Matériaux recyclables,46568.14024
2009,44,Grand-Est,88,Vosges,07F,Déchets verts et biodéchets,17615.8936
2009,32,Hauts-de-France,02,Aisne,07A,Ordures ménagères résiduelles,144809.76349
2009,32,Hauts-de-France,02,Aisne,07B,Déblais et gravats,24379.73
2009,32,Hauts-de-France,02,Aisne,07C,Encombrants,35324.165
2009,32,Hauts-de-France,02,Aisne,07D,Déchets dangereux (y.c. DEEE),1016.93998
2009,32,Hauts-de-France,02,Aisne,07E,Matériaux recyclables,58332.97644
2009,32,Hauts-de-France,02,Aisne,07F,Déchets verts et biodéchets,35179.06001
2009,32,Hauts-de-France,02,Aisne,07Z,Autres,163.22
2009,32,Hauts-de-France,59,Nord,07A,Ordures ménagères résiduelles,703943.77596
2009,32,Hauts-de-France,59,Nord,07B,Déblais et gravats,151060.09203
2009,32,Hauts-de-France,59,Nord,07C,Encombrants,169017.29677
2009,32,Hauts-de-France,59,Nord,07D,Déchets dangereux (y.c. DEEE),11054.51008
2009,32,Hauts-de-France,59,Nord,07E,Matériaux recyclables,342783.11573
2009,32,Hauts-de-France,59,Nord,07F,Déchets verts et biodéchets,216604.14422
2009,32,Hauts-de-France,59,Nord,07Z,Autres,10645.12203
2009,32,Hauts-de-France,60,Oise,07A,Ordures ménagères résiduelles,247999.08
2009,32,Hauts-de-France,60,Oise,07B,Déblais et gravats,47558.17866
2009,32,Hauts-de-France,60,Oise,07C,Encombrants,54304.92244
2009,32,Hauts-de-France,60,Oise,07D,Déchets dangereux (y.c. DEEE),3810.41115
2009,32,Hauts-de-France,60,Oise,07E,Matériaux recyclables,76529.91372
2009,32,Hauts-de-France,60,Oise,07F,Déchets verts et biodéchets,75934.39064
2009,32,Hauts-de-France,60,Oise,07Z,Autres,207.33
2009,32,Hauts-de-France,62,Pas-de-Calais,07A,Ordures ménagères résiduelles,452536.48156
2009,32,Hauts-de-France,62,Pas-de-Calais,07B,Déblais et gravats,72278.80701
2009,32,Hauts-de-France,62,Pas-de-Calais,07C,Encombrants,86322.28183
2009,32,Hauts-de-France,62,Pas-de-Calais,07D,Déchets dangereux (y.c. DEEE),6432.43444
2009,32,Hauts-de-France,62,Pas-de-Calais,07E,Matériaux recyclables,194227.71124
2009,32,Hauts-de-France,62,Pas-de-Calais,07F,Déchets verts et biodéchets,166273.68838
2009,32,Hauts-de-France,62,Pas-de-Calais,07Z,Autres,39.69671
2009,32,Hauts-de-France,80,Somme,07A,Ordures ménagères résiduelles,178898.54766
2009,32,Hauts-de-France,80,Somme,07B,Déblais et gravats,30527.53796
2009,32,Hauts-de-France,80,Somme,07C,Encombrants,46928.7634
2009,32,Hauts-de-France,80,Somme,07D,Déchets dangereux (y.c. DEEE),1636.77711
2009,32,Hauts-de-France,80,Somme,07E,Matériaux recyclables,62727.75375
2009,32,Hauts-de-France,80,Somme,07F,Déchets verts et biodéchets,46019.84883
2009,32,Hauts-de-France,80,Somme,07Z,Autres,10.46226
2009,11,Ile-de-France,75,Paris,07A,Ordures ménagères résiduelles,841716
2009,11,Ile-de-France,75,Paris,07B,Déblais et gravats,5397.55682
2009,11,Ile-de-France,75,Paris,07C,Encombrants,97432.63023
2009,11,Ile-de-France,75,Paris,07D,Déchets dangereux (y.c. DEEE),456.08673
2009,11,Ile-de-France,75,Paris,07E,Matériaux recyclables,145215.4711
2009,11,Ile-de-France,75,Paris,07F,Déchets verts et biodéchets,128.70553
2009,11,Ile-de-France,75,Paris,07Z,Autres,0.39419
2009,11,Ile-de-France,77,Seine-et-Marne,07A,Ordures ménagères résiduelles,401748.35833
2009,11,Ile-de-France,77,Seine-et-Marne,07B,Déblais et gravats,68128.06141
2009,11,Ile-de-France,77,Seine-et-Marne,07C,Encombrants,60244.21423
2009,11,Ile-de-France,77,Seine-et-Marne,07D,Déchets dangereux (y.c. DEEE),4123.55751
2009,11,Ile-de-France,77,Seine-et-Marne,07E,Matériaux recyclables,97075.24971
2009,11,Ile-de-France,77,Seine-et-Marne,07F,Déchets verts et biodéchets,85088.28759
2009,11,Ile-de-France,77,Seine-et-Marne,07Z,Autres,30974.24832
2009,11,Ile-de-France,78,Yvelines,07A,Ordures ménagères résiduelles,382877.98279
2009,11,Ile-de-France,78,Yvelines,07B,Déblais et gravats,36043.68272
2009,11,Ile-de-France,78,Yvelines,07C,Encombrants,59437.03598
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),2610.76497
2009,11,Ile-de-France,78,Yvelines,07E,Matériaux recyclables,106985.31572
2009,11,Ile-de-France,78,Yvelines,07F,Déchets verts et biodéchets,70587.0761
2009,11,Ile-de-France,78,Yvelines,07Z,Autres,8059.95452
2009,11,Ile-de-France,91,Essonne,07A,Ordures ménagères résiduelles,341958.90641
2009,11,Ile-de-France,91,Essonne,07B,Déblais et gravats,40590.00353
2009,11,Ile-de-France,91,Essonne,07C,Encombrants,67621.76835
2009,11,Ile-de-France,91,Essonne,07D,Déchets dangereux (y.c. DEEE),3664.25882
2009,11,Ile-de-France,91,Essonne,07E,Matériaux recyclables,86205.93422
2009,11,Ile-de-France,91,Essonne,07F,Déchets verts et biodéchets,89874.51397
2009,11,Ile-de-France,91,Essonne,07Z,Autres,1041.84189
2009,11,Ile-de-France,92,Hauts-de-seine,07A,Ordures ménagères résiduelles,488118.43681
2009,11,Ile-de-France,92,Hauts-de-seine,07B,Déblais et gravats,11480.8319
2009,11,Ile-de-France,92,Hauts-de-seine,07C,Encombrants,49141.03498
2009,11,Ile-de-France,92,Hauts-de-seine,07D,Déchets dangereux (y.c. DEEE),1320.94766
2009,11,Ile-de-France,92,Hauts-de-seine,07E,Matériaux recyclables,85085.77291
2009,11,Ile-de-France,92,Hauts-de-seine,07F,Déchets verts et biodéchets,8472.06434
2009,11,Ile-de-France,92,Hauts-de-seine,07Z,Autres,551.11531
2009,11,Ile-de-France,93,Seine-Saint-Denis,07A,Ordures ménagères résiduelles,491161.2986
2009,11,Ile-de-France,93,Seine-Saint-Denis,07B,Déblais et gravats,28929.19147
2009,11,Ile-de-France,93,Seine-Saint-Denis,07C,Encombrants,65563.51661
2009,11,Ile-de-France,93,Seine-Saint-Denis,07D,Déchets dangereux (y.c. DEEE),1614.44297
2009,11,Ile-de-France,93,Seine-Saint-Denis,07E,Matériaux recyclables,60284.64536
2009,11,Ile-de-France,93,Seine-Saint-Denis,07F,Déchets verts et biodéchets,18811.42523
2009,11,Ile-de-France,93,Seine-Saint-Denis,07Z,Autres,13915.82884
2009,11,Ile-de-France,94,Val-de-Marne,07A,Ordures ménagères résiduelles,387397.51061
2009,11,Ile-de-France,94,Val-de-Marne,07B,Déblais et gravats,20146.59278
2009,11,Ile-de-France,94,Val-de-Marne,07C,Encombrants,62631.60578
2009,11,Ile-de-France,94,Val-de-Marne,07D,Déchets dangereux (y.c. DEEE),1309.14862
2009,11,Ile-de-France,94,Val-de-Marne,07E,Matériaux recyclables,71728.07089
2009,11,Ile-de-France,94,Val-de-Marne,07F,Déchets verts et biodéchets,25121.33494
2009,11,Ile-de-France,94,Val-de-Marne,07Z,Autres,2464.36375
2009,11,Ile-de-France,95,Val-d'Oise,07A,Ordures ménagères résiduelles,362908.32071
2009,11,Ile-de-France,95,Val-d'Oise,07B,Déblais et gravats,42132.97895
2009,11,Ile-de-France,95,Val-d'Oise,07C,Encombrants,64354.91913
2009,11,Ile-de-France,95,Val-d'Oise,07D,Déchets dangereux (y.c. DEEE),2575.21246
2009,11,Ile-de-France,95,Val-d'Oise,07E,Matériaux recyclables,68231.6837
2009,11,Ile-de-France,95,Val-d'Oise,07F,Déchets verts et biodéchets,40164.63703
2009,11,Ile-de-France,95,Val-d'Oise,07Z,Autres,2869.00006
2009,28,Normandie,14,Calvados,07A,Ordures ménagères résiduelles,211650.49288
2009,28,Normandie,14,Calvados,07B,Déblais et gravats,48072.17173
2009,28,Normandie,14,Calvados,07C,Encombrants,41349.96885
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),3377.49109
2009,28,Normandie,14,Calvados,07E,Matériaux recyclables,75195.58838
2009,28,Normandie,14,Calvados,07F,Déchets verts et biodéchets,90518.44848
2009,28,Normandie,14,Calvados,07Z,Autres,1414.55001
2009,28,Normandie,27,Eure,07A,Ordures ménagères résiduelles,167151.83357
2009,28,Normandie,27,Eure,07B,Déblais et gravats,42791.26929
2009,28,Normandie,27,Eure,07C,Encombrants,33756.7603
2009,28,Normandie,27,Eure,07D,Déchets dangereux (y.c. DEEE),3780.56697
2009,28,Normandie,27,Eure,07E,Matériaux recyclables,60850.59233
2009,28,Normandie,27,Eure,07F,Déchets verts et biodéchets,79284.08735
2009,28,Normandie,27,Eure,07Z,Autres,0.365
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,137505.17815
2009,28,Normandie,50,Manche,07B,Déblais et gravats,25910.83002
2009,28,Normandie,50,Manche,07C,Encombrants,33175.62
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),2920.03251
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,69829.01855
2009,28,Normandie,50,Manche,07F,Déchets verts et biodéchets,69525.25
2009,28,Normandie,50,Manche,07Z,Autres,829.02443
2009,28,Normandie,61,Orne,07A,Ordures ménagères résiduelles,77694.99948
2009,28,Normandie,61,Orne,07B,Déblais et gravats,13742.08976
2009,28,Normandie,61,Orne,07C,Encombrants,18206.60269
2009,28,Normandie,61,Orne,07D,Déchets dangereux (y.c. DEEE),1835.84509
2009,28,Normandie,61,Orne,07E,Matériaux recyclables,30501.35477
2009,28,Normandie,61,Orne,07F,Déchets verts et biodéchets,29653.31977
2009,28,Normandie,61,Orne,07Z,Autres,3.20245
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,392610.40609
2009,28,Normandie,76,Seine-Maritime,07B,Déblais et gravats,75251.54872
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,76659.44702
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),7693.68445
2009,28,Normandie,76,Seine-Maritime,07E,Matériaux recyclables,106771.8726
2009,28,Normandie,76,Seine-Maritime,07F,Déchets verts et biodéchets,152546.04095
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,12487.5001
2009,75,Nouvelle-Aquitaine,16,Charente,07A,Ordures ménagères résiduelles,81491.9
2009,75,Nouvelle-Aquitaine,16,Charente,07B,Déblais et gravats,24490.47
2009,75,Nouvelle-Aquitaine,16,Charente,07C,Encombrants,17523.18
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),2560.87
2009,75,Nouvelle-Aquitaine,16,Charente,07E,Matériaux recyclables,46375.31
2009,75,Nouvelle-Aquitaine,16,Charente,07F,Déchets verts et biodéchets,29524.78
2009,75,Nouvelle-Aquitaine,16,Charente,07Z,Autres,15.55
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07A,Ordures ménagères résiduelles,204587.63252
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07B,Déblais et gravats,56858.61
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07C,Encombrants,42311.66
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),3254.81
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07E,Matériaux recyclables,88324.63706
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07F,Déchets verts et biodéchets,62942.54
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07Z,Autres,40.73
2009,75,Nouvelle-Aquitaine,19,Corrèze,07A,Ordures ménagères résiduelles,74748.88352
2009,75,Nouvelle-Aquitaine,19,Corrèze,07B,Déblais et gravats,10959.96304
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,14190.82455
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),950.92357
2009,75,Nouvelle-Aquitaine,19,Corrèze,07E,Matériaux recyclables,21069.41489
2009,75,Nouvelle-Aquitaine,19,Corrèze,07F,Déchets verts et biodéchets,13818.03396
2009,75,Nouvelle-Aquitaine,19,Corrèze,07Z,Autres,2.83558
2009,75,Nouvelle-Aquitaine,23,Creuse,07A,Ordures ménagères résiduelles,30897.74413
2009,75,Nouvelle-Aquitaine,23,Creuse,07B,Déblais et gravats,4211.09541
2009,75,Nouvelle-Aquitaine,23,Creuse,07C,Encombrants,5408.65308
2009,75,Nouvelle-Aquitaine,23,Creuse,07D,Déchets dangereux (y.c. DEEE),1378.85209
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,13698.65868
2009,75,Nouvelle-Aquitaine,23,Creuse,07F,Déchets verts et biodéchets,4059.96019
2009,75,Nouvelle-Aquitaine,23,Creuse,07Z,Autres,1034.74
2009,75,Nouvelle-Aquitaine,24,Dordogne,07A,Ordures ménagères résiduelles,117414.82948
2009,75,Nouvelle-Aquitaine,24,Dordogne,07B,Déblais et gravats,21192.38955
2009,75,Nouvelle-Aquitaine,24,Dordogne,07C,Encombrants,34176.65747
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),2581.34788
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,51830.76984
2009,75,Nouvelle-Aquitaine,24,Dordogne,07F,Déchets verts et biodéchets,46746.93706
2009,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,1861.94931
2009,75,Nouvelle-Aquitaine,33,Gironde,07A,Ordures ménagères résiduelles,400971.77246
2009,75,Nouvelle-Aquitaine,33,Gironde,07B,Déblais et gravats,77121.1364
2009,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,81656.8248
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),7083.60402
2009,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,169882.08917
2009,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,136668.99476
2009,75,Nouvelle-Aquitaine,33,Gironde,07Z,Autres,1574.19419
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,131554.13341
2009,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,55287.4568
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,22065.15308
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),3354.71716
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,56889.01722
2009,75,Nouvelle-Aquitaine,40,Landes,07F,Déchets verts et biodéchets,94985.79882
2009,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,1443.22341
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07A,Ordures ménagères résiduelles,95185.43722
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07B,Déblais et gravats,15600.89986
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,14231.02842
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),1798.69821
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,35984.34987
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07F,Déchets verts et biodéchets,27778.4739
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07Z,Autres,8.24728
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07A,Ordures ménagères résiduelles,187179.86919
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07B,Déblais et gravats,25325.81521
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07C,Encombrants,27576.82228
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07D,Déchets dangereux (y.c. DEEE),8930.22805
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07E,Matériaux recyclables,70108.17877
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07F,Déchets verts et biodéchets,56113.63658
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07Z,Autres,3902.48444
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07A,Ordures ménagères résiduelles,77704.42247
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07B,Déblais et gravats,15972.71
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07C,Encombrants,16645.34
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07D,Déchets dangereux (y.c. DEEE),2425.09555
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07E,Matériaux recyclables,47262.55668
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07F,Déchets verts et biodéchets,43945.41
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07Z,Autres,42
2009,75,Nouvelle-Aquitaine,86,Vienne,07A,Ordures ménagères résiduelles,99488.28021
2009,75,Nouvelle-Aquitaine,86,Vienne,07B,Déblais et gravats,33136.72
2009,75,Nouvelle-Aquitaine,86,Vienne,07C,Encombrants,27332.41
2009,75,Nouvelle-Aquitaine,86,Vienne,07D,Déchets dangereux (y.c. DEEE),1129.357
2009,75,Nouvelle-Aquitaine,86,Vienne,07E,Matériaux recyclables,52493.14462
2009,75,Nouvelle-Aquitaine,86,Vienne,07F,Déchets verts et biodéchets,36835
2009,75,Nouvelle-Aquitaine,86,Vienne,07Z,Autres,6.25
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07A,Ordures ménagères résiduelles,93524.66886
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07B,Déblais et gravats,9112.37001
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07C,Encombrants,20642.15001
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07D,Déchets dangereux (y.c. DEEE),2446.44299
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07E,Matériaux recyclables,38595.62901
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,07F,Déchets verts et biodéchets,24959.09001
2009,76,Occitanie,09,Ariège,07A,Ordures ménagères résiduelles,48291.87141
2009,76,Occitanie,09,Ariège,07B,Déblais et gravats,12574.08
2009,76,Occitanie,09,Ariège,07C,Encombrants,7306.83436
2009,76,Occitanie,09,Ariège,07D,Déchets dangereux (y.c. DEEE),1178.06751
2009,76,Occitanie,09,Ariège,07E,Matériaux recyclables,19070.19146
2009,76,Occitanie,09,Ariège,07F,Déchets verts et biodéchets,21595.42
2009,76,Occitanie,09,Ariège,07Z,Autres,1731.37
2009,76,Occitanie,11,Aude,07A,Ordures ménagères résiduelles,128282.98636
2009,76,Occitanie,11,Aude,07B,Déblais et gravats,22682.43678
2009,76,Occitanie,11,Aude,07C,Encombrants,30032.97824
2009,76,Occitanie,11,Aude,07D,Déchets dangereux (y.c. DEEE),1110.74655
2009,76,Occitanie,11,Aude,07E,Matériaux recyclables,38495.4254
2009,76,Occitanie,11,Aude,07F,Déchets verts et biodéchets,20328.92985
2009,76,Occitanie,11,Aude,07Z,Autres,233.41464
2009,76,Occitanie,12,Aveyron,07A,Ordures ménagères résiduelles,67132.44812
2009,76,Occitanie,12,Aveyron,07B,Déblais et gravats,7800.25
2009,76,Occitanie,12,Aveyron,07C,Encombrants,13188.18
2009,76,Occitanie,12,Aveyron,07D,Déchets dangereux (y.c. DEEE),2281.51348
2009,76,Occitanie,12,Aveyron,07E,Matériaux recyclables,34977.44202
2009,76,Occitanie,12,Aveyron,07F,Déchets verts et biodéchets,14358.11
2009,76,Occitanie,12,Aveyron,07Z,Autres,589.234
2009,76,Occitanie,30,Gard,07A,Ordures ménagères résiduelles,213229.2056
2009,76,Occitanie,30,Gard,07B,Déblais et gravats,85737.97942
2009,76,Occitanie,30,Gard,07C,Encombrants,40963.53975
2009,76,Occitanie,30,Gard,07D,Déchets dangereux (y.c. DEEE),2122.03731
2009,76,Occitanie,30,Gard,07E,Matériaux recyclables,84265.15156
2009,76,Occitanie,30,Gard,07F,Déchets verts et biodéchets,56463.04062
2009,76,Occitanie,30,Gard,07Z,Autres,1059.39279
2009,76,Occitanie,31,Haute-Garonne,07A,Ordures ménagères résiduelles,351304.4135
2009,76,Occitanie,31,Haute-Garonne,07B,Déblais et gravats,40239.78765
2009,76,Occitanie,31,Haute-Garonne,07C,Encombrants,38905.40688
2009,76,Occitanie,31,Haute-Garonne,07D,Déchets dangereux (y.c. DEEE),4268.74572
2009,76,Occitanie,31,Haute-Garonne,07E,Matériaux recyclables,109609.61943
2009,76,Occitanie,31,Haute-Garonne,07F,Déchets verts et biodéchets,87697.81559
2009,76,Occitanie,31,Haute-Garonne,07Z,Autres,7861.2586
2009,76,Occitanie,32,Gers,07A,Ordures ménagères résiduelles,48686.72458
2009,76,Occitanie,32,Gers,07B,Déblais et gravats,14160.24204
2009,76,Occitanie,32,Gers,07C,Encombrants,8451.36313
2009,76,Occitanie,32,Gers,07D,Déchets dangereux (y.c. DEEE),1444.58829
2009,76,Occitanie,32,Gers,07E,Matériaux recyclables,20504.72291
2009,76,Occitanie,32,Gers,07F,Déchets verts et biodéchets,9988.20106
2009,76,Occitanie,32,Gers,07Z,Autres,472.06771
2009,76,Occitanie,34,Hérault,07A,Ordures ménagères résiduelles,356205.55451
2009,76,Occitanie,34,Hérault,07B,Déblais et gravats,107417.08585
2009,76,Occitanie,34,Hérault,07C,Encombrants,93734.5335
2009,76,Occitanie,34,Hérault,07D,Déchets dangereux (y.c. DEEE),2371.71832
2009,76,Occitanie,34,Hérault,07E,Matériaux recyclables,119874.86655
2009,76,Occitanie,34,Hérault,07F,Déchets verts et biodéchets,86314.26709
2009,76,Occitanie,34,Hérault,07Z,Autres,21.57108
2009,76,Occitanie,46,Lot,07A,Ordures ménagères résiduelles,43547.20178
2009,76,Occitanie,46,Lot,07B,Déblais et gravats,12665
2009,76,Occitanie,46,Lot,07C,Encombrants,9679.37696
2009,76,Occitanie,46,Lot,07D,Déchets dangereux (y.c. DEEE),1948.96206
2009,76,Occitanie,46,Lot,07E,Matériaux recyclables,26373.83096
2009,76,Occitanie,46,Lot,07F,Déchets verts et biodéchets,10182.00108
2009,76,Occitanie,46,Lot,07Z,Autres,33.88
2009,76,Occitanie,48,Lozère,07A,Ordures ménagères résiduelles,22393.05552
2009,76,Occitanie,48,Lozère,07B,Déblais et gravats,2373.348
2009,76,Occitanie,48,Lozère,07C,Encombrants,4751.08509
2009,76,Occitanie,48,Lozère,07D,Déchets dangereux (y.c. DEEE),582.84673
2009,76,Occitanie,48,Lozère,07E,Matériaux recyclables,9365.06035
2009,76,Occitanie,48,Lozère,07F,Déchets verts et biodéchets,2288.50548
2009,76,Occitanie,48,Lozère,07Z,Autres,446.05107
2009,76,Occitanie,65,Hautes-Pyrénées,07A,Ordures ménagères résiduelles,74224.48719
2009,76,Occitanie,65,Hautes-Pyrénées,07B,Déblais et gravats,16581.05575
2009,76,Occitanie,65,Hautes-Pyrénées,07C,Encombrants,13491.30228
2009,76,Occitanie,65,Hautes-Pyrénées,07D,Déchets dangereux (y.c. DEEE),1150.07061
2009,76,Occitanie,65,Hautes-Pyrénées,07E,Matériaux recyclables,30353.14172
2009,76,Occitanie,65,Hautes-Pyrénées,07F,Déchets verts et biodéchets,19954.93814
2009,76,Occitanie,65,Hautes-Pyrénées,07Z,Autres,222.37966
2009,76,Occitanie,66,Pyrénées-Orientales,07A,Ordures ménagères résiduelles,171142.62744
